"community","city","district","address","latitude","longitude","latitude_gps","longitude_gps","type","total_area","total_units","year"
"宝安香樟里","武汉市","武昌","武昌-南湖花园-雅安街","30.515549730823","114.31969010942","30.512233602986228","114.3076514722115","暂无数据","暂无数据","暂无数据","2011年"
"金沙阁","武汉市","武昌","武昌-小东门-紫沙路23号","30.55131","114.328798","30.547842039185102","114.31680110226719","暂无数据","暂无数据","暂无数据","1998年"
"积玉桥电信小区","武汉市","武昌","武昌-积玉桥-积玉路","30.563986320297","114.31717305738","30.56069447824911","114.30516172888957","普通住宅","暂无数据","暂无数据","1998年"
"湖北省体育局宿舍区","武汉市","武昌","武昌-小东门-体育馆路19号","30.556567648893","114.34042111415","30.552872420125905","114.32846422968727","暂无数据","暂无数据","暂无数据","2001年"
"徐家棚街惠誉社区交警小区","武汉市","武昌","武昌-徐家棚-惠安路","30.591119","114.339054","30.58743896027272","114.32709331678866","公寓","暂无数据","暂无数据","2001年"
"红军村","武汉市","武昌","武昌-水果湖-东湖路93-95号","30.558001127795","114.35146973294","30.55411290528995","114.3395423691284","暂无数据","暂无数据","暂无数据","1992年"
"百合营小区","武汉市","武昌","武昌-水果湖-中南三路36号","30.545991","114.344031","30.542227988899462","114.33207554005882","暂无数据","暂无数据","暂无数据","1997年"
"物质公司宿舍","武汉市","武昌","武昌-小东门-中南一路84号","30.547653","114.331373","30.544136777777712","114.3193802638631","公寓","暂无数据","暂无数据","2002年"
"教委宿舍(千家街)","武汉市","武昌","武昌-武昌火车站-千家街56号","30.538398989473","114.32167293917","30.535051051656474","114.30964747343147","暂无数据","暂无数据","暂无数据","暂无数据"
"武昌区粮道街中医社区","武汉市","武昌","武昌-司门口-昙华林路","30.556012926159","114.32268497016","30.55264843649998","114.31067705947919","暂无数据","暂无数据","暂无数据","1992年"
"东亭计生委宿舍","武汉市","武昌","武昌-中北路-东亭一路","30.574967778601","114.36658902314","30.570949452308934","114.35467411544796","暂无数据","暂无数据","暂无数据","1994年"
"广苑大厦","武汉市","武昌","武昌-水果湖-东湖路88号","30.556803453677","114.35478178535","30.55287119028686","114.34285876912492","公寓","暂无数据","暂无数据","2003年"
"新华社宿舍","武汉市","武昌","武昌-中北路-东湖路158号","30.580359090128","114.37569406813","30.57636493435524","114.3637579734242","公寓","暂无数据","暂无数据","1996年"
"杨园村小区","武汉市","武昌","武昌-徐东-和平大道","30.605493","114.347818","30.601641587019277","114.33586791590271","暂无数据","暂无数据","暂无数据","暂无数据"
"石牌岭干休所","武汉市","武昌","武昌-中南丁字桥-石牌岭317号","30.532207","114.348216","30.52837163513669","114.33625984748028","公寓","暂无数据","暂无数据","1997年"
"徐东材料厂宿舍","武汉市","武昌","武昌-徐东-徐东大街","30.592954892696","114.35261875551","30.58903794118434","114.34069129855158","暂无数据","暂无数据","暂无数据","暂无数据"
"安景苑","武汉市","武昌","武昌-中南丁字桥-丁字桥路84号","30.531071818957","114.33600028324","30.527466135004257","114.32400804895626","暂无数据","暂无数据","暂无数据","1998年"
"红鑫佳园","武汉市","武昌","武昌-武昌火车站-梅苑路32号","30.537194850108","114.33054074167","30.53369528709974","114.3185362025556","暂无数据","暂无数据","暂无数据","2005年"
"同心大厦","武汉市","武昌","武昌-水果湖-东湖路56号","30.556265","114.351734","30.552373174296537","114.33980580804587","暂无数据","暂无数据","暂无数据","2001年"
"读书苑","武汉市","武昌","武昌-阅马场首义-读书院路","30.543742","114.306312","30.540523044898354","114.29428556777519","暂无数据","暂无数据","暂无数据","1998年"
"东湖村社区","武汉市","武昌","武昌-东湖风景区-八一路","30.53548663377","114.37730625703","30.53151281856369","114.36533973031725","暂无数据","暂无数据","暂无数据","1994年"
"医疗器械公司宿舍","武汉市","武昌","武昌-司门口-解放路518号","30.559610597926","114.30944610287","30.55638100004373","114.29743019456934","暂无数据","暂无数据","暂无数据","1998年"
"中科院测地所宿舍","武汉市","武昌","武昌-中北路-东亭路16号","30.578831582601","114.37211324271","30.574818513898","114.36018762199814","暂无数据","暂无数据","暂无数据","1988年"
"湖北省教育厅宿舍","武汉市","武昌","武昌-中北路-东湖路105号","30.559105943313","114.35653830051","30.555153366413595","114.34461893572684","暂无数据","暂无数据","暂无数据","2000年"
"小刘家湾社区","武汉市","武昌","武昌-小东门-中南二路42号","30.547283087862","114.33324325877","30.54373054331256","114.32125587644525","暂无数据","8000m²","260户","1992年"
"望山门新都","武汉市","武昌","武昌-阅马场首义-解放路4号","30.534002816367","114.30306912189","30.530784245573674","114.29103987509671","公寓","暂无数据","暂无数据","2004年"
"湖北省工商行政管理局宿舍","武汉市","武昌","武昌-中北路-东湖路153号","30.567185","114.367428","30.563168078367703","114.35551064138477","暂无数据","暂无数据","暂无数据","1990年"
"司门口鸿翔巷小区","武汉市","武昌","武昌-司门口-鸿翔巷","30.55347271251","114.30201635634","30.5502503386267","114.2900063251264","暂无数据","暂无数据","暂无数据","1996年"
"水果湖社区","武汉市","武昌","武昌-水果湖-洪山路70号","30.551760774805","114.35911754673","30.547784298569844","114.34719406963781","公寓","暂无数据","暂无数据","2004年"
"鲇鱼套小区","武汉市","武昌","武昌-阅马场首义-鲇鱼套街","30.533096","114.299431","30.529865254599724","114.28740987577721","暂无数据","暂无数据","暂无数据","1995年"
"新大地家园","武汉市","武昌","武昌-南湖花园-雅安街252号","30.514564","114.324304","30.511179703157897","114.31227434363554","普通住宅","暂无数据","暂无数据","2002年"
"银河楼","武汉市","武昌","武昌-水果湖-水果湖横路9号","30.552816308018","114.34955598288","30.54895764480909","114.33762059528851","公寓","暂无数据","暂无数据","1992年"
"湖北省食品药品监督管理局宿舍","武汉市","武昌","武昌-中北路-东湖路151号","30.566211","114.367299","30.56219439038113","114.35538144477623","暂无数据","暂无数据","暂无数据","1995年"
"省购宿舍","武汉市","武昌","武昌-中北路-黄鹂路2-8号","30.575431","114.363348","30.57142221086391","114.35143590018812","暂无数据","暂无数据","暂无数据","2000年"
"舒家街社区","武汉市","武昌","武昌-武昌火车站-舒家街","30.54588095655","114.33058808237","30.542379865276246","114.31859138427838","暂无数据","暂无数据","暂无数据","1994年"
"武车五村小区","武汉市","武昌","武昌-徐家棚-三角路","30.589217","114.338939","30.585540291828885","114.32697941940472","公寓","暂无数据","暂无数据","2000年"
"涂家岭社区安泰苑","武汉市","武昌","武昌-中南丁字桥-福安街","30.531179","114.336295","30.527567445450867","114.32430376240033","暂无数据","暂无数据","暂无数据","1999年"
"粮道街工商所公房","武汉市","武昌","武昌-司门口-粮道街","30.553494","114.311231","30.55025572245205","114.29920970723167","公寓","暂无数据","暂无数据","2000年"
"五七小院","武汉市","武昌","武昌-徐东-徐家棚街","30.596663710431","114.33931709668","30.592975177804977","114.3273522585939","暂无数据","500000m²","暂无数据","1989年"
"湖北省建筑物资供应运输公司宿舍","武汉市","武昌","武昌-小东门-中南一路84号","30.54781","114.330936","30.544302144263465","114.318942106157","暂无数据","暂无数据","暂无数据","2003年"
"商家巷社区","武汉市","武昌","武昌-阅马场首义-商家巷","30.543201944125","114.3074799816","30.539980700649657","114.29545169668205","公寓","暂无数据","暂无数据","2001年"
"下徐家湾小区","武汉市","武昌","武昌-水果湖-付家坡一路23号","30.542572","114.342019","30.538847050681483","114.33005456626114","公寓","暂无数据","暂无数据","2000年"
"东一路小区","武汉市","武昌","武昌-水果湖-东一路","30.55006603507","114.34952813541","30.54620803949216","114.33759025761817","暂无数据","暂无数据","暂无数据","1992年"
"中北路农行宿舍","武汉市","武昌","武昌-中北路-中北路","30.571777310321","114.35701039149","30.567817054313497","114.34509697904302","暂无数据","暂无数据","暂无数据","1992年"
"湖北省油脂公司住宅区","武汉市","武昌","武昌-中南丁字桥-丁字桥路33-31号","30.534013003546","114.34099001103","30.530308567023255","114.32901533775308","暂无数据","暂无数据","暂无数据","1991年"
"时尚馨都","武汉市","武昌","武昌-徐家棚-和平大道980号","30.590208800158","114.33508535908","30.586607983057817","114.32311288625525","暂无数据","12250m²","114户","2007年"
"水果湖街青鱼嘴社区","武汉市","武昌","武昌-中北路-中北路","30.572991277185","114.35677961681","30.56903303970268","114.34486613051413","暂无数据","暂无数据","暂无数据","2000年"
"都景园小区","武汉市","武昌","武昌-司门口-楚材街","30.554600953814","114.30878234493","30.551374699758735","114.29676310656636","暂无数据","73000m²","暂无数据","1992年"
"青石桥","武汉市","武昌","武昌-司门口-解放路","30.557208","114.307016","30.553986668132524","114.29500047128676","暂无数据","暂无数据","200户","1990年"
"戈甲营社区","武汉市","武昌","武昌-司门口-粮道街","30.556201","114.313249","30.55294825063662","114.30122997704962","暂无数据","暂无数据","暂无数据","2000年"
"武汉中学宿舍","武汉市","武昌","武昌-司门口-忠孝门23号","30.551268","114.320925","30.5479299156731","114.30890976950845","暂无数据","暂无数据","暂无数据","1980年"
"积玉桥街康乐里社区","武汉市","武昌","武昌-徐家棚-和平大道","30.578059","114.324983","30.574652399371537","114.31298773263765","暂无数据","暂无数据","暂无数据","2000年"
"湖北省测绘局中南大院","武汉市","武昌","武昌-小东门-中南一路50号","30.546555324388","114.3350598472","30.542966982914002","114.32307745931412","暂无数据","暂无数据","暂无数据","1998年"
"省一保宿舍","武汉市","武昌","武昌-武昌火车站-千家街30号","30.53716724454","114.32138377463","30.533823620807397","114.30935675209008","暂无数据","暂无数据","暂无数据","1992年"
"文翰苑","武汉市","武昌","武昌-中南丁字桥-石牌岭路86号","30.53097904276","114.34757252431","30.527154581872267","114.33561403417364","公寓","暂无数据","暂无数据","2000年"
"湖北纺织建筑设计院宿舍","武汉市","武昌","武昌-中北路-东亭路27号","30.580322169691","114.37117442362","30.576305291859377","114.35925059815784","暂无数据","暂无数据","暂无数据","1996年"
"洪福楼","武汉市","武昌","武昌-中南丁字桥-丁字桥路","30.527465","114.336066","30.52385854217405","114.32407195656978","普通住宅","暂无数据","暂无数据","暂无数据"
"先贤苑","武汉市","武昌","武昌-阅马场首义-后长街","30.549517028466","114.30680571349","30.546296853226085","114.2947839633543","暂无数据","暂无数据","暂无数据","2002年"
"省审计厅刘家湾宿舍","武汉市","武昌","武昌-水果湖-洪山侧路45-49号","30.547567994704","114.35560418405","30.543626872248897","114.34367418275352","暂无数据","暂无数据","暂无数据","1999年"
"平安别墅","武汉市","武昌","武昌-武泰闸烽火-白沙洲大道336号","30.513496092833","114.30936130283","30.510273477126606","114.29731780908905","暂无数据","暂无数据","暂无数据","2000年"
"武车六村小区","武汉市","武昌","武昌-徐家棚-和安街","30.588341266227","114.33562676781","30.58473073225663","114.3236573716656","暂无数据","12000m²","800户","2001年"
"武车一村宿舍","武汉市","武昌","武昌-徐家棚-和平大道","30.589761835734","114.33439132824","30.58617500804484","114.32241701619745","暂无数据","暂无数据","暂无数据","1997年"
"南湖教委宿舍","武汉市","武昌","武昌-南湖花园-瑞安街","30.51789156979","114.31801485947","30.514595911340106","114.30597379087975","暂无数据","暂无数据","暂无数据","2000年"
"后补街小区","武汉市","武昌","武昌-司门口-后补街2-8号","30.555756827435","114.31173255989","30.552515139940514","114.29971305402974","普通住宅","暂无数据","暂无数据","2000年"
"民政厅小区","武汉市","武昌","武昌-阅马场首义-首义路266号","30.534508052503","114.31425994244","30.53124856524874","114.3022224726467","暂无数据","暂无数据","暂无数据","暂无数据"
"起义门社区","武汉市","武昌","武昌-武泰闸烽火-津水路","30.530614","114.313153","30.527364223719843","114.3011124944495","暂无数据","暂无数据","暂无数据","1990年"
"武重经济适用房小区","武汉市","武昌","武昌-中北路-兴国路68号","30.563961909784","114.35525106015","30.56002295053141","114.34333326589442","暂无数据","暂无数据","暂无数据","1998年"
"付加坡机械化宿舍","武汉市","武昌","武昌-中南丁字桥-付家坡二路8号","30.537837615589","114.33926382357","30.534166543002335","114.32728684737502","普通住宅","暂无数据","暂无数据","1998年"
"九坤秦南都汇","武汉市","武昌","武昌-徐东-秦园路139号","30.588591759904","114.34892330631","30.584732593825215","114.33699198059236","暂无数据","暂无数据","暂无数据","2009年"
"省委铁路局机关小区","武汉市","武昌","武昌-水果湖-八一路","30.549804788869","114.34418025321","30.546038756913767","114.3322287128633","暂无数据","暂无数据","暂无数据","2006年"
"英坊小区","武汉市","武昌","武昌-司门口-候补街","30.555010918518","114.31334888099","30.551757501317624","114.30132893728545","普通住宅","暂无数据","暂无数据","2001年"
"联发九都国际","武汉市","武昌","武昌-中北路-徐东大街","30.589045","114.357683","30.585070631015256","114.34576479634732","暂无数据","暂无数据","暂无数据","2015年"
"楚雄公寓","武汉市","武昌","武昌-中南丁字桥-雄楚大道","30.52438","114.336254","30.5207703694235","114.32425927086412","暂无数据","暂无数据","暂无数据","2001年"
"建设厅社区","武汉市","武昌","武昌-水果湖-中南路18号","30.544521","114.341555","30.540804816579563","114.32959096404211","暂无数据","暂无数据","暂无数据","2000年"
"紫阳村小区","武汉市","武昌","武昌-武昌火车站-南安街11号","30.531063","114.324049","30.52767917803916","114.31202295579581","公寓","暂无数据","暂无数据","暂无数据"
"中科院武汉分院西区","武汉市","武昌","武昌-水果湖-八一路115-2号","30.543828","114.352759","30.539922847831708","114.34082157780684","暂无数据","暂无数据","暂无数据","1990年"
"自由路小区","武汉市","武昌","武昌-司门口-自由路","30.554063713141","114.3041106173","30.55084479290206","114.29209684807103","暂无数据","暂无数据","暂无数据","1990年"
"秦园路学校教工宿舍","武汉市","武昌","武昌-徐家棚-临江大道578号","30.595472424863","114.33174267445","30.591934088834176","114.31975530216312","公寓","暂无数据","暂无数据","2001年"
"磨山小区","武汉市","武昌","武昌-东湖风景区-鲁磨路662号","30.548905","114.41388","30.545470967763983","114.40177103158945","暂无数据","暂无数据","暂无数据","1999年"
"武警武泰闸小区","武汉市","武昌","武昌-武泰闸烽火-武金堤327号","30.527011279559","114.31019295407","30.523781313866337","114.29815078313814","暂无数据","暂无数据","暂无数据","2000年"
"中山路小学宿舍","武汉市","武昌","武昌-司门口-中山路10号","30.561063233911","114.30652768793","30.557842271508914","114.2945154021977","暂无数据","暂无数据","暂无数据","1993年"
"涂家岭社区安顺苑","武汉市","武昌","武昌-中南丁字桥-丁字桥路86号","30.531111713472","114.33657591741","30.527494584441527","114.32458552288776","公寓","暂无数据","暂无数据","1999年"
"湖北省自动化研究所宿舍","武汉市","武昌","武昌-水果湖-珞狮北路","30.542705229257","114.36061924405","30.538717715476018","114.34868786687817","暂无数据","暂无数据","暂无数据","1994年"
"泓雅小区","武汉市","武昌","武昌-中北路-车家岭街","30.569336892771","114.36642903493","30.565320536352868","114.35451366257642","暂无数据","暂无数据","暂无数据","1990年"
"莲溪寺南村铁路小区","武汉市","武昌","武昌-中南丁字桥-雄楚大道131号","30.524963","114.332789","30.52142170493559","114.32078366385839","暂无数据","暂无数据","暂无数据","2001年"
"星河居(紫沙路)","武汉市","武昌","武昌-小东门-紫沙路202号","30.555263","114.327741","30.551813919075247","114.3157445533145","暂无数据","暂无数据","暂无数据","2003年"
"柴林公寓","武汉市","武昌","武昌-徐东-才华街14号","30.601542083816","114.34989913558","30.597659635540357","114.3379580568407","暂无数据","暂无数据","暂无数据","2002年"
"白土塘小区","武汉市","武昌","武昌-司门口-粮道街","30.553275417807","114.31152307504","30.550035338572442","114.29950155152012","普通住宅","暂无数据","暂无数据","1999年"
"余家头水厂宿舍","武汉市","武昌","武昌-徐东-德平路","30.62103","114.360416","30.617012220652953","114.34846763962824","暂无数据","暂无数据","暂无数据","2001年"
"清风巷小区","武汉市","武昌","武昌-阅马场首义-大成路","30.548234808644","114.30227663677","30.545013521287604","114.29026138693688","暂无数据","暂无数据","暂无数据","2000年"
"武昌区粮道街小东门社区","武汉市","武昌","武昌-司门口-忠孝门47号","30.551807","114.32339","30.54843196798462","114.31138005330362","暂无数据","暂无数据","暂无数据","1988年"
"华天明珠花园张公苑","武汉市","武昌","武昌-阅马场首义-保安街1号","30.534898","114.304676","30.53168079648745","114.29264445742083","暂无数据","暂无数据","暂无数据","2012年"
"喻家湖社区","武汉市","武昌","武昌-徐家棚-友谊大道330号","30.58082","114.333451","30.577256158224344","114.32147871944323","暂无数据","暂无数据","暂无数据","2003年"
"中南电力设计院第二生活区北苑","武汉市","武昌","武昌-小东门-民主路739号","30.552472","114.335929","30.548865956396853","114.32395468640651","公寓","暂无数据","暂无数据","1991年"
"武珞路六巷小区","武汉市","武昌","武昌-武昌火车站-武珞路六巷","30.544121186441","114.33487964712","30.540536578797028","114.32289444952272","暂无数据","暂无数据","暂无数据","2000年"
"中南医院宿舍","武汉市","武昌","武昌-中北路-东湖路169号","30.559631","114.358373","30.555660184563738","114.34645539085227","暂无数据","暂无数据","暂无数据","2003年"
"涂家岭铁路小区","武汉市","武昌","武昌-中南丁字桥-武莲路","30.528234599934","114.33488333017","30.524651490344652","114.32288595264554","暂无数据","暂无数据","暂无数据","2000年"
"普提金国际公寓","武汉市","武昌","武昌-中北路-徐东路50号","30.581071","114.366917","30.577049848099406","114.35500051188427","暂无数据","暂无数据","暂无数据","2009年"
"南大门小区","武汉市","武昌","武昌-武泰闸烽火-中山路687号","30.527621541833","114.31607622635","30.524345461197395","114.3040356538519","暂无数据","暂无数据","暂无数据","1992年"
"美联首义尚景","武汉市","武昌","武昌-阅马场首义-武珞路28号","30.545810277114","114.31478284608","30.542545165888118","114.30275537401143","暂无数据","暂无数据","暂无数据","2012年"
"涂家岭七村","武汉市","武昌","武昌-中南丁字桥-雄楚大道","30.527315","114.330049","30.52382595430675","114.31803646928921","暂无数据","暂无数据","暂无数据","2000年"
"华亚新领地","武汉市","武昌","武昌-南湖花园-雄楚大街128号","30.52473514678","114.3304355501","30.52123925925684","114.31842306584785","暂无数据","29691m²","308户","2013年"
"楚汉新居","武汉市","武昌","武昌-中北路-中北路149号","30.56484876927","114.35302299299","30.560937689221923","114.34110250496977","暂无数据","暂无数据","暂无数据","2014年"
"彩电中心宿舍","武汉市","武昌","武昌-小东门-民主二路35号","30.552692841709","114.3317160846","30.54916961363179","114.3197288936166","公寓","暂无数据","暂无数据","2003年"
"水果湖统计局宿舍","武汉市","武昌","武昌-水果湖-东一路","30.545969597352","114.35036921886","30.542098844265485","114.33842935289417","暂无数据","暂无数据","暂无数据","1999年"
"工行宿舍家属院","武汉市","武昌","武昌-阅马场首义-复兴路48号","30.538338","114.30855","30.535113832458237","114.2965164552961","暂无数据","暂无数据","暂无数据","2000年"
"积玉桥省建行学校宿舍","武汉市","武昌","武昌-积玉桥-和平大道","30.561757319497","114.31379075747","30.55849935355531","114.30177575842013","暂无数据","10000m²","300户","1998年"
"博雅中南","武汉市","武昌","武昌-水果湖-中南三路52号","30.544849995812","114.34570863021","30.541056638381963","114.33375670819689","暂无数据","37331m²","330户","2012年"
"沙湖公寓","武汉市","武昌","武昌-中北路-公正路33号","30.562938295217","114.3414674604","30.559221851287585","114.32951802105752","暂无数据","暂无数据","暂无数据","2000年"
"武大珞涵新邨小区","武汉市","武昌","武昌-东湖风景区-八一路465号","30.536064","114.379068","30.532106206821616","114.36709557505988","暂无数据","暂无数据","暂无数据","1996年"
"姚家岭省国税局宿舍","武汉市","武昌","武昌-小东门-姚家岭231号","30.557196","114.342423","30.553462143907787","114.33047262124606","公寓","暂无数据","暂无数据","2000年"
"水陆街社区(复兴路)","武汉市","武昌","武昌-阅马场首义-水陆街","30.535562","114.30783","30.53234040284547","114.29579483666757","暂无数据","暂无数据","暂无数据","1996年"
"丁字桥铁路局宿舍","武汉市","武昌","武昌-中南丁字桥-丁字桥路25号","30.534758686591","114.34189523349","30.531036738438445","114.32992383634226","公寓","暂无数据","暂无数据","2001年"
"中南建筑设计院路东生活区","武汉市","武昌","武昌-水果湖-中南路21号","30.547147","114.341993","30.543422241170877","114.33003269759361","公寓","暂无数据","暂无数据","1996年"
"水果湖邮局宿舍","武汉市","武昌","武昌-水果湖-水果湖路","30.553339","114.352322","30.549439161832463","114.34039245579497","暂无数据","暂无数据","暂无数据","2000年"
"洪山坊社区(武珞路五巷)","武汉市","武昌","武昌-武昌火车站-武珞路五巷88号","30.545305333632","114.3323802917","30.54176978368601","114.32038843601644","暂无数据","暂无数据","暂无数据","1993年"
"新世纪宝安花园","武汉市","武昌","武昌-南湖花园-建安街","30.511058","114.32187","30.50771279400009","114.30983615075378","暂无数据","42000m²","380户","2000年"
"中南龙庭","武汉市","武昌","武昌-小东门-中南二路80号","30.548737","114.333748","30.545174433356724","114.32176351505068","暂无数据","49328m²","508户","2008年"
"首义名居","武汉市","武昌","武昌-武昌火车站-首义路95号","30.542593258112","114.31690904539","30.539306651139054","114.30488032232594","暂无数据","63570m²","707户","2006年"
"桃山村(洪山路)","武汉市","武昌","武昌-水果湖-洪山路62号","30.55120586882","114.35660480655","30.54725343289677","114.3446791408091","暂无数据","暂无数据","暂无数据","2006年"
"武汉二师教工宿舍","武汉市","武昌","武昌-武昌火车站-武珞路389号","30.543598","114.334659","30.540017796502568","114.32267263092452","暂无数据","暂无数据","暂无数据","2005年"
"九亩地","武汉市","武昌","武昌-徐东-铁机路","30.603928996473","114.35168290083","30.600018279256897","114.33974277744223","普通住宅","暂无数据","暂无数据","1998年"
"楚天丽园","武汉市","武昌","武昌-中北路-东湖路173号","30.574676","114.373206","30.570669230357097","114.36127810147502","公寓","暂无数据","暂无数据","1998年"
"都府堤社区","武汉市","武昌","武昌-司门口-中华路","30.554097922477","114.30501107874","30.550879224769165","114.29299581588839","暂无数据","暂无数据","暂无数据","2001年"
"梨园医院小区","武汉市","武昌","武昌-东湖风景区-东湖路","30.585782198416","114.38255209172","30.581852773469734","114.37058784908723","暂无数据","暂无数据","暂无数据","2001年"
"武昌晒湖小区","武汉市","武昌","武昌-南湖花园-雄楚大街60号","30.525038","114.328189","30.521583830773857","114.31617025778974","普通住宅","暂无数据","暂无数据","1994年"
"金诺雅苑","武汉市","武昌","武昌-中南丁字桥-丁字桥路108号","30.529965420035","114.33477571317","30.52638418422315","114.32277895493546","暂无数据","24148m²","248户","2011年"
"中南大公馆","武汉市","武昌","武昌-水果湖-洪山二巷","30.540145334126","114.34057346676","30.53644844379436","114.32860250457645","暂无数据","41032m²","470户","2014年"
"鸿玺公馆","武汉市","武昌","武昌-小东门-星海路特1号","30.556828876711","114.33266999522","30.55328669819443","114.32068908198943","暂无数据","57850m²","486户","2016年"
"汇东佳韵","武汉市","武昌","武昌-武泰闸烽火-白沙洲大道252号","30.511996","114.305604","30.508783492110272","114.2935647707972","暂无数据","26300m²","暂无数据","2003年"
"江畔新城","武汉市","武昌","武昌-阅马场首义-临江大道14号","30.548063984664","114.29991148819","30.54483437927402","114.28790186801577","公寓","15500m²","188户","2006年"
"杨园街二桥社区","武汉市","武昌","武昌-徐东-友谊大道479号","30.598077","114.350733","30.594184032420888","114.33879724287033","暂无数据","暂无数据","暂无数据","1994年"
"岭地金居","武汉市","武昌","武昌-中南丁字桥-石牌岭路80号","30.531668","114.347022","30.527852820986237","114.33506259361317","暂无数据","暂无数据","暂无数据","2012年"
"汉飞又一城","武汉市","武昌","武昌-阅马场首义-彭刘杨路","30.546186144933","114.30294515573","30.542966406249572","114.29092660563916","暂无数据","76310m²","1416户","2013年"
"福星惠誉芭莎公馆","武汉市","武昌","武昌-徐东-友谊大道","30.59294","114.347364","30.589104204549496","114.33542555609682","暂无数据","暂无数据","暂无数据","2013年"
"水岸国际沙湖公馆","武汉市","武昌","武昌-中北路-团结大道","30.578508309395","114.33885195408","30.57483843882407","114.32689729937532","暂无数据","暂无数据","暂无数据","2015年"
"铂金天地","武汉市","武昌","武昌-中北路-沙湖路","30.583502560712","114.35644248275","30.579543723388642","114.34452656231478","暂无数据","暂无数据","暂无数据","2012年"
"安胜花园","武汉市","武昌","武昌-徐东-国盛路(临)1号","30.619073","114.356986","30.61508662937543","114.34503754459898","公寓","暂无数据","暂无数据","2001年"
"江尚","武汉市","武昌","武昌-徐东-和平大道1018号","30.600198","114.345611","30.596388239572395","114.3336610133066","暂无数据","235826m²","1649户","2014年"
"南国悦公馆","武汉市","武昌","武昌-小东门-民主路789号","30.551673","114.339788","30.547990632541342","114.32782509727677","暂无数据","21329m²","432户","2013年"
"恒大首府西区","武汉市","武昌","武昌-徐家棚-和平大道","30.57793","114.326143","30.57450376236408","114.31415059139549","暂无数据","380000m²","848户","暂无数据"
"城开玉桥新都","武汉市","武昌","武昌-积玉桥-和平大道108号","30.565156540559","114.31538911247","30.56188333164587","114.30337676453433","暂无数据","12500m²","886户","2006年"
"安顺星苑","武汉市","武昌","武昌-中北路-中北路115号","30.561858","114.346133","30.55805540528766","114.33419614089958","暂无数据","暂无数据","暂无数据","2000年"
"中南电力设计院生活区","武汉市","武昌","武昌-小东门-中南二路51号","30.547714793692","114.3351298252","30.544124985074234","114.32314872532274","普通住宅","暂无数据","暂无数据","1991年"
"梦湖水岸","武汉市","武昌","武昌-中北路-友谊大道318号","30.576954","114.33611","30.57333911878311","114.32414698447317","普通住宅","暂无数据","暂无数据","2005年"
"水岸国际SOHO公寓","武汉市","武昌","武昌-徐家棚-和平大道","30.581875","114.329116","30.57839377497054","114.3171304023026","暂无数据","暂无数据","暂无数据","2014年"
"武泰闸城市花园小区","武汉市","武昌","武昌-武泰闸烽火-白沙洲大道505号","30.518517","114.303839","30.515302261877697","114.29180185177003","普通住宅","暂无数据","暂无数据","1998年"
"中大长江紫都紫竹苑","武汉市","武昌","武昌-武泰闸烽火-江盛西路","30.517969","114.292252","30.514683002176675","114.28024998470988","暂无数据","255110m²","2200户","2014年"
"优活城","武汉市","武昌","武昌-徐东-徐东大街3号","30.60001","114.347294","30.596171020610942","114.33534854371482","暂无数据","暂无数据","1078户","2011年"
"凤凰世纪家园","武汉市","武昌","武昌-积玉桥-中山路191号","30.561661","114.318045","30.558359408392835","114.30603338614614","暂无数据","50000m²","230户","2004年"
"东湖别墅","武汉市","武昌","武昌-东湖风景区-沿湖大道21号","30.57231","114.378996","30.56834666084187","114.3670493083838","暂无数据","暂无数据","暂无数据","2001年"
"积玉桥万达SOHO","武汉市","武昌","武昌-积玉桥-临江大道96号","30.570013","114.313916","30.566752151635214","114.30190449319433","暂无数据","612500m²","2824户","2013年"
"水岸国际LOFT公寓","武汉市","武昌","武昌-徐家棚-和平大道","30.580629","114.32749","30.577177957683098","114.31550038153104","暂无数据","暂无数据","暂无数据","2010年"
"锦绣中北","武汉市","武昌","武昌-中北路-中北路132号","30.571974","114.361008","30.56797956301177","114.34909635597232","公寓","暂无数据","暂无数据","2009年"
"爱家皇家公馆","武汉市","武昌","武昌-徐东-团结大道1026号","30.5949","114.3708","30.590874422709504","114.35886755699612","公寓","暂无数据","暂无数据","2012年"
"万达御湖世家","武汉市","武昌","武昌-中北路-烟霞路","30.565970936415","114.34524303846","30.562183374748248","114.33330591530175","公寓","暂无数据","暂无数据","2015年"
"波光霞影A区","武汉市","武昌","武昌-武泰闸烽火-烽胜路","30.493664","114.299417","30.490446346622956","114.28740394752849","公寓","10000m²","750户","1992年"
"东原时光道","武汉市","武昌","武昌-徐东-友谊大道","30.59211492345","114.34622201181","30.588299333693897","114.33428137820997","公寓","185000m²","1167户","2015年"
"蓝晶绿洲","武汉市","武昌","武昌-徐东-杨园南路41号","30.589532","114.370325","30.585508413348077","114.35839807368608","公寓","223950m²","2320户","2015年"
"中国铁建1818中心","武汉市","武昌","武昌--中北路23号","30.559117932824","114.34648889838","30.55530953171695","114.33455118734327","公寓","338900m²","1268户","2015年"
"红旗欣居A区","武汉市","武昌","武昌-南湖花园-武泰闸河街","30.517771","114.314085","30.51451613510154","114.30204065059934","公寓","暂无数据","暂无数据","2013年"
"欢乐星城","武汉市","武昌","武昌-徐东-欢乐大道","30.598618","114.390561","30.594797804448543","114.37854869447793","公寓","暂无数据","暂无数据","2015年"
