address,area,city,community_name,listing_title,municipal_district,price,province,rooms,url
安宁市连然街道,,安宁,,"
					
					安宁市连然街道
						",安宁,"
						,价格待定,
					",,,https:http://anning.newhouse.fang.com/loupan/3410184700.htm
安宁市太平新城街道,,安宁,,"
					
					安宁市太平新城街道
						",安宁,"
						,价格待定,
					",,,https:http://anning.newhouse.fang.com/loupan/3410184754.htm
西溪坪陈家溪旅职学校斜对面,—84~176平米,张家界,,"
					
					西溪·凤凰城
						",永定区,"
							,6300,元/㎡(单价),
							
						",,二居/三居/四居/五居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111838.htm
老边贸市场,—87~136平米,张家界,,"
					
					鸿泰和悦宸居
						",永定区,"
							,7200,元/㎡(单价),
							
						",,二居/三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111868.htm
何家坪思源实验学校旁,—120~148平米,张家界,,"
					
					金科世家二期
						",桑植县,"
							,4788,元/㎡(单价),
							
						",,三居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111788.htm
永定区老城区古庸路北侧,—115~192平米,张家界,,"
					
					福天古庸院子 | 君庭
						",永定区,"
							,7500,元/㎡(单价),
							
						",,三居/四居/五居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111872.htm
且住岗蓝湾博格酒店旁,,张家界,,"
					
					山水印象·澜庭
						",永定区,"
							,7000,元/㎡起(单价),
							
						",,,https:http://zhangjiajie.newhouse.fang.com/loupan/2718076570.htm
贺龙体育馆北侧、鹭鸶湾大桥东侧,—103~139平米,张家界,,"
					
					新外滩·江院
						",永定区,"
							,6500,元/㎡(单价),
							
						",,三居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111886.htm
大庸桥,—104~167平米,张家界,,"
					
					鸿基江山壹号
						",永定区,"
							,6800,元/㎡(单价),
							
						",,三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111894.htm
官黎坪街道澧兰中路,—119~200平米,张家界,,"
					
					江与城
						",永定区,"
							,7200,元/㎡(单价),
							
						",,三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111792.htm
子午路与天问路交汇处(中国人民银行正...,—99~138平米,张家界,,"
					
					荣盛花语书苑
						",永定区,"
							,7300,元/㎡(单价),
							
						",,三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111854.htm
西溪坪街道办事处彭家巷(东城首座旁),,张家界,,"
					
					昊天·珑璟湾
						",永定区,"
							,9000,元/㎡(单价),
							
						",,,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111812.htm
西溪坪永定大道与站前路交汇处,—123~185平米,张家界,,"
					
					东方明珠
						",永定区,"
							,5500,元/㎡(单价),
							
						",,三居/五居,https:http://zhangjiajie.newhouse.fang.com/loupan/2718048176.htm
高铁新城沙堤大道与桔坪路交汇处东南角...,—37~141平米,张家界,,"
					
					中建·凤栖台
						",永定区,"
							,6000,元/㎡(单价),
							
						",,一居/三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111832.htm
张家界·天门山下·澧水河岸·观音桥旁,—80~188平米,张家界,,"
					
					金域滨江·天玺
						",永定区,"
							,7500,元/㎡(单价),
							
						",,二居/三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111782.htm
政府旁(区公安局南侧),—112~143平米,张家界,,"
					
					东科·悦府
						",永定区,"
							,5800,元/㎡(单价),
							
						",,三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111896.htm
鹭鸶湾西侧、市人大对面,—74~147平米,张家界,,"
					
					鹭鸶湾·龙庭
						",永定区,"
							,7500,元/㎡(单价),
							
						",,二居/三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2718128970.htm
解放路与人民路交汇处(原百货大楼),—64~117平米,张家界,,"
					
					张家界奇峰广场
						",永定区,"
						,价格待定,
					",,二居/三居,https:http://zhangjiajie.newhouse.fang.com/loupan/2718116080.htm
张家界·官黎坪·观音桥头,—102~142平米,张家界,,"
					
					新松领地·机器人欢乐城
						",永定区,"
							,6800,元/㎡(单价),
							
						",,三居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111876.htm
金海实验小学北侧约500米,—78~192平米,张家界,,"
					
					高盛·澧水湾二期
						",永定区,"
							,7300,元/㎡(单价),
							
						",,二居/三居/四居/五居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111864.htm
张家界市永定区科技路新一中旁,—90~127平米,张家界,,"
					
					世茂云城
						",永定区,"
							,6200,元/㎡(单价),
							
						",,二居/三居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111860.htm
桑植·老观潭(cod行政新区),—114~138平米,张家界,,"
					
					紫御山水·御林华府
						",桑植县,"
							,4800,元/㎡(单价),
							
						",,三居/四居,https:http://zhangjiajie.newhouse.fang.com/loupan/2717111844.htm
雪绒花大道南·光明街南延线东侧,—71~130平米,蔚县,,"
					
					东方汉唐
						",蔚县,"
							,6900,元/㎡(单价),
							
						",,一居/二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314175513.htm
建设大街中国银行北侧金悦府营销中心,—95~133平米,蔚县,,"
					
					蔚县金悦府
						",蔚县,"
							,5950,元/㎡(单价),
							
						",,三居,https:http://yuxian.newhouse.fang.com/loupan/1314178249.htm
蔚县新县人民医院东侧,—93~137平米,蔚县,,"
					
					华宝锦绣城
						",蔚县,"
							,6500,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314175767.htm
蔚县市民广场东(原烟叶复烤厂),—95~185平米,蔚县,,"
					
					合启公馆
						",蔚县,"
							,6800,元/㎡(单价),
							
						",,二居/三居/四居,https:http://yuxian.newhouse.fang.com/loupan/1314175721.htm
蔚州镇雪绒花大道南侧,—85~142平米,蔚县,,"
					
					鹏辉未来城
						",蔚县,"
						,价格待定,
					",,二居/三居/四居,https:http://yuxian.newhouse.fang.com/loupan/1314178121.htm
城区李堡子和平西路木材市场对面,—86~113平米,蔚县,,"
					
					天保·铂悦湾
						",蔚县,"
							,4900,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314175685.htm
张家口蔚县雪绒花大道与工业街交叉口,—85~129平米,蔚县,,"
					
					天保雪绒花都
						",蔚县,"
							,6400,元/㎡(单价),
							
						",,二居/三居/五居,https:http://yuxian.newhouse.fang.com/loupan/1314175535.htm
前进路南剑桥春雨项目地,—94平米,蔚县,,"
					
					剑桥春雨
						",蔚县,"
							,6300,元/㎡(单价),
							
						",,二居,https:http://yuxian.newhouse.fang.com/loupan/1314174735.htm
雪绒花大道以南工业街以东,—79~133平米,蔚县,,"
					
					名门·荣耀府
						",蔚县,"
							,5280,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314175703.htm
西合营镇马宝玉学校旁,—104~121平米,蔚县,,"
					
					合启·兴隆苑
						",蔚县,"
							,4400,元/㎡(单价),
							
						",,三居,https:http://yuxian.newhouse.fang.com/loupan/1314175737.htm
玉壶湿地公园,—85~125平米,蔚县,,"
					
					滨河湾中央公园二期
						",蔚县,"
							,5700,元/㎡起(单价),
							
						",,二居/三居/四居,https:http://yuxian.newhouse.fang.com/loupan/1314175479.htm
和平西路、合馨居西路南,—88~110平米,蔚县,,"
					
					卓诚佳苑
						",蔚县,"
							,5100,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314176673.htm
代王城镇石家庄村口,—74~104平米,蔚县,,"
					
					兴远·公园里
						",蔚县,"
							,3588,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1314175699.htm
西合营镇东关村正昌路2号,—101~122平米,蔚县,,"
					
					合启·东关家园
						",蔚县,"
							,4400,元/㎡(单价),
							
						",,三居,https:http://yuxian.newhouse.fang.com/loupan/1314175493.htm
蔚县涌泉庄乡邸家庄村,—105~115平米,蔚县,,"
					
					邸家庄·绿州花园
						",蔚县,"
							,4988,元/㎡起(单价),
							
						",,三居,https:http://yuxian.newhouse.fang.com/loupan/1314175765.htm
南留庄镇政府斜对面,,蔚县,,"
					
					蔚县祥泰居
						",蔚县,"
						,价格待定,
					",,,https:http://yuxian.newhouse.fang.com/loupan/1314178165.htm
蔚县涌泉庄乡邸家庄村西壶畔新城小区,—85~118平米,蔚县,,"
					
					壶畔新城
						",蔚县,"
							,5400,元/㎡(单价),
							
						",,二居/三居,https:http://yuxian.newhouse.fang.com/loupan/1351173743.htm
临河区曙光街与水源路交汇处以东300...,—117~157平米,巴彦淖尔,,"
					
					富源·幸福里
						",临河区,"
							,5700,元/㎡(单价),
							
						",,三居/四居,https:http://byne.newhouse.fang.com/loupan/1519144423.htm
巴彦淖尔市临河区五一街与银河路交汇处,—138~198平米,巴彦淖尔,,"
					
					富源·壹号院
						",临河区,"
							,7200,元/㎡(单价),
							
						",,三居/四居,https:http://byne.newhouse.fang.com/loupan/1519144445.htm
临河区河套大街工人文化宫东50米,—85~140平米,巴彦淖尔,,"
					
					临河碧桂园
						",临河区,"
							,5700,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144407.htm
"临河区规划支路以东,乌兰路以西,长春...",—61~145平米,巴彦淖尔,,"
					
					兴盛国际花园
						",临河区,"
							,7100,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519757577.htm
巴彦淖尔市临河区汇丰街道鸿臣云锦世家,—96~141平米,巴彦淖尔,,"
					
					云锦世家
						",临河区,"
							,6400,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144441.htm
巴彦淖尔市临河区新华西街政务中心西侧,—136~158平米,巴彦淖尔,,"
					
					奥林国际
						",临河区,"
							,6500,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519757815.htm
胜利北路临河区法院执行局对面,—100~142平米,巴彦淖尔,,"
					
					万尚城
						",临河区,"
							,4500,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144405.htm
曙光街与水源路交汇处以东300米处,—153~184平米,巴彦淖尔,,"
					
					富源·幸福华庭
						",临河区,"
							,6400,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519144421.htm
"巴彦淖尔市万丰街和建设南路交汇处,北...",—121~139平米,巴彦淖尔,,"
					
					日月星苑
						",临河区,"
							,4500,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519757415.htm
内蒙古巴彦淖尔市临河区河套大街与西苑...,—134~160平米,巴彦淖尔,,"
					
					春雪·山河墅8号一期
						",临河区,"
							,6300,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519144429.htm
巴彦淖尔市临河西区庆丰西街北,,巴彦淖尔,,"
					
					清宜林海岸
						",临河区,"
							,5300,元/㎡(单价),
							
						",,,https:http://byne.newhouse.fang.com/loupan/1519144435.htm
巴市临河区新华大街与水源路交汇东北角,—96~161平米,巴彦淖尔,,"
					
					万锦世纪城二期
						",临河区,"
							,6500,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144409.htm
新城康都二期西门底店,—98~139平米,巴彦淖尔,,"
					
					天赋雅苑
						",临河区,"
							,6200,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144437.htm
金川大道与永刚渠交界处以北,—95~200平米,巴彦淖尔,,"
					
					五星莊园
						",临河区,"
							,4500,元/㎡(单价),
							
						",,三居/五居,https:http://byne.newhouse.fang.com/loupan/1519144439.htm
临河三中南,—92~134平米,巴彦淖尔,,"
					
					金岸国际
						",临河区,"
							,6050,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144415.htm
内蒙古巴彦淖尔市临河区河套大街与西苑...,,巴彦淖尔,,"
					
					春雪·山河墅8号二期
						",临河区,"
							,7000,元/㎡(单价),
							
						",,,https:http://byne.newhouse.fang.com/loupan/1519144431.htm
解放街临一中东赛北街和丰州路交汇处,,巴彦淖尔,,"
					
					馨禾百丽
						",临河区,"
						,价格待定,
					",,,https:http://byne.newhouse.fang.com/loupan/1519144461.htm
巴彦淖尔市临河区西苑路与汇丰街交会处,—89~123平米,巴彦淖尔,,"
					
					巴彦淖尔恒大珺庭
						",临河区,"
							,7800,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519144433.htm
临河区解放西街与经纬路交汇处,—111~124平米,巴彦淖尔,,"
					
					当代华庭
						",临河区,"
							,5300,元/㎡(单价),
							
						",,三居,https:http://byne.newhouse.fang.com/loupan/1519144413.htm
临河区新汽车站西侧商业街108号,—98~118平米,巴彦淖尔,,"
					
					日信·中央公园
						",临河区,"
							,4500,元/㎡(单价),
							
						",,二居/三居,https:http://byne.newhouse.fang.com/loupan/1519144419.htm
五象大道东段469号,—89~120平米,邕宁,,"
					
					龙光玖悦府
						",邕宁,"
							,7980,元/㎡(单价),
							
						",,三居/四居,https:http://yongning.newhouse.fang.com/loupan/2910196062.htm
新坛路2号,—81~171平米,邕宁,,"
					
					中海哈罗学府
						",邕宁,"
							,11000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://yongning.newhouse.fang.com/loupan/2910195786.htm
和合路1号,—78~109平米,邕宁,,"
					
					建发和鸣
						",邕宁,"
							,9000,元/㎡(单价),
							
						",,三居/四居,https:http://yongning.newhouse.fang.com/loupan/2918196828.htm
江湾路208号(江湾路以西、新德路以...,—75~143平米,邕宁,,"
					
					荣和观江墅
						",邕宁,"
							,9500,元/㎡起(单价),
							
						",,三居/四居,https:http://yongning.newhouse.fang.com/loupan/2918196290.htm
墩蕾街1号(新邕路与永福路交会处),—89~143平米,邕宁,,"
					
					中交象江来
						",邕宁,"
							,13000,元/㎡(单价),
							
						",,三居/四居,https:http://yongning.newhouse.fang.com/loupan/2918196896.htm
